id	count
6283	95
6284	95
6285	95
6286	95
6287	95
6288	95
6289	95
6290	95
6291	95
6292	94
6293	94
6294	94
6295	94
6296	94
6297	94
6298	93
6299	93
6300	93
6301	93
6302	93
6303	93
6304	93
6305	93
6306	93
6307	93
6308	92
6309	92
6310	92
6311	92
6312	92
6313	92
6314	92
6315	92
6316	91
6317	91
6318	90
6319	90
6320	90
6321	90
6322	90
6323	89
6324	89
6325	89
6326	89
6327	88
6328	88
6329	88
6330	88
6331	88
6332	88
6333	88
6334	88
6335	88
6336	88
6337	88
6338	88
6339	88
6340	87
6341	87
6342	87
6343	87
6344	87
6345	87
6346	87
6347	87
6348	87
6349	87
6350	86
6351	86
6352	86
6353	86
6354	86
6355	86
6356	86
6357	86
6358	86
6359	85
6360	85
6361	85
6362	85
6363	85
6364	85
6365	85
6366	85
6367	85
6368	85
6369	84
6370	84
6371	84
6372	84
6373	84
6374	84
6375	84
6376	83
6377	83
6378	83
6379	83
6380	83
6381	83
6382	83
6383	83
6384	83
6385	83
6386	82
6387	82
6388	82
6389	82
6390	82
6391	82
6392	82
6393	81
6394	81
6395	81
6396	81
6397	81
6398	81
6399	81
6400	81
6401	81
6402	80
6403	80
6404	80
6405	80
6406	80
6407	80
6408	80
6409	79
6410	79
6411	79
6412	79
6413	79
6414	79
6415	78
6416	78
6417	78
6418	78
6419	78
6420	78
6421	78
6422	78
6423	78
6424	78
6425	78
6426	78
6427	78
6428	78
6429	78
6430	78
6431	78
6432	77
6433	77
6434	77
6435	77
6436	77
6437	77
6438	77
6439	77
6440	77
6441	76
6442	76
6443	76
6444	76
6445	76
6446	76
6447	76
6448	76
6449	76
6450	76
6451	75
6452	75
6453	75
6454	75
6455	75
6456	75
6457	74
6458	74
6459	74
6460	74
6461	74
6462	74
6463	74
6464	74
6465	74
6466	74
6467	74
6468	74
6469	74
6470	74
6471	73
6472	73
6473	73
6474	73
6475	73
6476	73
6477	73
6478	73
6479	73
6480	73
6481	73
6482	72
6483	72
6484	72
6485	72
6486	72
6487	72
6488	72
6489	72
6490	72
6491	72
6492	72
6493	72
6494	72
6495	71
6496	71
6497	71
6498	71
6499	71
6500	71
6501	71
6502	71
6503	71
6504	71
6505	71
6506	71
6507	71
6508	71
6509	70
6510	70
6511	70
6512	70
6513	70
6514	70
6515	70
6516	70
6517	70
6518	70
6519	70
6520	70
6521	70
6522	70
6523	69
6524	69
6525	69
6526	69
6527	69
6528	69
6529	69
6530	69
6531	69
6532	69
6533	69
6534	68
6535	68
6536	68
6537	68
6538	68
6539	68
6540	68
6541	68
6542	68
6543	68
6544	68
6545	68
6546	68
6547	68
6548	67
6549	67
6550	67
6551	67
6552	67
6553	67
6554	67
6555	67
6556	67
6557	67
6558	67
6559	67
6560	67
6561	67
6562	67
6563	67
6564	67
6565	66
6566	66
6567	66
6568	66
6569	66
6570	66
6571	66
6572	66
6573	66
6574	66
6575	66
6576	66
6577	65
6578	65
6579	65
6580	65
6581	65
6582	65
6583	65
6584	65
6585	65
6586	65
6587	65
6588	65
6589	65
6590	65
6591	65
6592	65
6593	65
6594	65
6595	65
6596	64
6597	64
6598	64
6599	64
6600	64
6601	64
6602	64
6603	64
6604	64
6605	64
6606	64
6607	64
6608	63
6609	63
6610	63
6611	63
6612	63
6613	63
6614	63
6615	63
6616	63
6617	63
6618	63
6619	62
6620	62
6621	62
6622	62
6623	62
6624	62
6625	62
6626	62
6627	62
6628	61
6629	61
6630	61
6631	61
6632	61
6633	61
6634	61
6635	61
6636	61
6637	61
6638	61
6639	61
6640	61
6641	61
6642	61
6643	61
6644	61
6645	61
6646	61
6647	61
6648	61
6649	61
6650	60
6651	60
6652	60
6653	60
6654	60
6655	60
6656	60
6657	60
6658	60
6659	60
6660	60
6661	60
6662	60
6663	60
6664	60
6665	59
6666	59
6667	59
6668	59
6669	59
6670	59
6671	59
6672	59
6673	59
6674	59
6675	59
6676	59
6677	59
6678	59
6679	59
6680	59
6681	59
6682	59
6683	59
6684	58
6685	58
6686	58
6687	58
6688	58
6689	58
6690	58
6691	58
6692	58
6693	58
6694	58
6695	58
6696	58
6697	58
6698	58
6699	58
6700	58
6701	57
6702	57
6703	57
6704	57
6705	57
6706	57
6707	57
6708	57
6709	57
6710	56
6711	56
6712	56
6713	56
6714	56
6715	56
6716	56
6717	56
6718	56
6719	56
6720	56
6721	56
6722	56
6723	56
6724	56
6725	56
6726	55
6727	55
6728	55
6729	55
6730	55
6731	55
6732	55
6733	55
6734	55
6735	55
6736	55
6737	55
6738	55
6739	55
6740	55
6741	55
6742	55
6743	55
6744	55
6745	55
6746	55
6747	55
6748	54
6749	54
6750	54
6751	54
6752	54
6753	54
6754	54
6755	54
6756	54
6757	54
6758	54
6759	54
6760	54
6761	54
6762	54
6763	54
6764	54
6765	54
6766	54
6767	54
6768	54
6769	54
6770	54
6771	54
6772	54
6773	54
6774	53
6775	53
6776	53
6777	53
6778	53
6779	53
6780	53
6781	53
6782	53
6783	53
6784	53
6785	53
6786	53
6787	53
6788	53
6789	53
6790	53
6791	53
6792	53
6793	53
6794	53
6795	53
6796	53
6797	53
6798	53
6799	53
6800	53
6801	53
6802	53
6803	53
6804	53
6805	53
6806	53
6807	52
6808	52
6809	52
6810	52
6811	52
6812	52
6813	52
6814	52
6815	52
6816	52
6817	52
6818	52
6819	52
6820	52
6821	52
6822	52
6823	52
6824	52
6825	52
6826	52
6827	51
6828	51
6829	51
6830	51
6831	51
6832	51
6833	51
6834	51
6835	51
6836	51
6837	51
6838	51
6839	51
6840	51
6841	51
6842	51
6843	51
6844	51
6845	51
6846	51
6847	51
6848	51
6849	50
6850	50
6851	50
6852	50
6853	50
6854	50
6855	50
6856	50
6857	50
6858	50
6859	50
6860	50
6861	50
6862	50
6863	50
6864	50
6865	50
6866	50
6867	50
6868	50
6869	50
6870	50
6871	50
6872	50
6873	50
6874	50
6875	50
6876	50
6877	50
6878	50
6879	50
6880	50
6881	49
6882	49
6883	49
6884	49
6885	49
6886	49
6887	49
6888	49
6889	49
6890	49
6891	49
6892	49
6893	49
6894	49
6895	49
6896	49
6897	49
6898	49
6899	49
6900	49
6901	48
6902	48
6903	48
6904	48
6905	48
6906	48
6907	48
6908	48
6909	48
6910	48
6911	48
6912	48
6913	48
6914	48
6915	48
6916	48
6917	48
6918	48
6919	48
6920	48
6921	48
6922	48
6923	48
6924	48
6925	47
6926	47
6927	47
6928	47
6929	47
6930	47
6931	47
6932	47
6933	47
6934	47
6935	47
6936	47
6937	47
6938	47
6939	47
6940	47
6941	47
6942	47
6943	47
6944	47
6945	47
6946	47
6947	46
6948	46
6949	46
6950	46
6951	46
6952	46
6953	46
6954	46
6955	46
6956	46
6957	46
6958	46
6959	46
6960	46
6961	46
6962	46
6963	46
6964	46
6965	46
6966	46
6967	46
6968	46
6969	46
6970	46
6971	46
6972	46
6973	46
6974	46
6975	45
6976	45
6977	45
6978	45
6979	45
6980	45
6981	45
6982	45
6983	45
6984	45
6985	45
6986	45
6987	45
6988	45
6989	45
6990	45
6991	45
6992	45
6993	45
6994	45
6995	45
6996	45
6997	45
6998	45
6999	45
7000	45
7001	45
7002	45
7003	45
7004	45
7005	45
7006	45
7007	45
7008	45
7009	45
7010	45
7011	45
7012	45
7013	45
7014	45
7015	45
7016	44
7017	44
7018	44
7019	44
7020	44
7021	44
7022	44
7023	44
7024	44
7025	44
7026	44
7027	44
7028	44
7029	44
7030	44
7031	44
7032	44
7033	44
7034	44
7035	44
7036	44
7037	44
7038	44
7039	44
7040	44
7041	44
7042	43
7043	43
7044	43
7045	43
7046	43
7047	43
7048	43
7049	43
7050	43
7051	43
7052	43
7053	43
7054	43
7055	43
7056	43
7057	43
7058	43
7059	43
7060	43
7061	43
7062	43
7063	43
7064	43
7065	43
7066	43
7067	43
7068	43
7069	43
7070	43
7071	43
7072	43
7073	43
7074	43
7075	43
7076	43
7077	42
7078	42
7079	42
7080	42
7081	42
7082	42
7083	42
7084	42
7085	42
7086	42
7087	42
7088	42
7089	42
7090	42
7091	42
7092	42
7093	42
7094	42
7095	42
7096	42
7097	42
7098	42
7099	42
7100	42
7101	42
7102	42
7103	42
7104	42
7105	42
7106	42
7107	42
7108	42
7109	42
7110	42
7111	42
7112	42
7113	42
7114	42
7115	41
7116	41
7117	41
7118	41
7119	41
7120	41
7121	41
7122	41
7123	41
7124	41
7125	41
7126	41
7127	41
7128	41
7129	41
7130	41
7131	41
7132	41
7133	41
7134	41
7135	41
7136	41
7137	41
7138	41
7139	41
7140	41
7141	41
7142	41
7143	41
7144	41
7145	41
7146	41
7147	41
7148	41
7149	41
7150	41
7151	41
7152	40
7153	40
7154	40
7155	40
7156	40
7157	40
7158	40
7159	40
7160	40
7161	40
7162	40
7163	40
7164	40
7165	40
7166	40
7167	40
7168	40
7169	40
7170	40
7171	40
7172	40
7173	40
7174	40
7175	40
7176	40
7177	40
7178	40
7179	40
7180	40
7181	40
7182	40
7183	40
7184	40
7185	40
7186	40
7187	40
7188	39
7189	39
7190	39
7191	39
7192	39
7193	39
7194	39
7195	39
7196	39
7197	39
7198	39
7199	39
7200	39
7201	39
7202	39
7203	39
7204	39
7205	39
7206	39
7207	39
7208	39
7209	39
7210	39
7211	39
7212	39
7213	39
7214	39
7215	39
7216	39
7217	39
7218	39
7219	39
7220	39
7221	39
7222	39
7223	39
7224	39
7225	39
7226	39
7227	39
7228	39
7229	38
7230	38
7231	38
7232	38
7233	38
7234	38
7235	38
7236	38
7237	38
7238	38
7239	38
7240	38
7241	38
7242	38
7243	38
7244	38
7245	38
7246	38
7247	38
7248	38
7249	38
7250	38
7251	38
7252	38
7253	38
7254	38
7255	38
7256	38
7257	38
7258	38
7259	38
7260	38
7261	38
7262	38
7263	38
7264	38
7265	38
7266	38
7267	38
7268	38
7269	38
7270	38
7271	38
7272	38
7273	38
7274	38
7275	38
7276	38
7277	38
7278	38
7279	37
7280	37
7281	37
7282	37
7283	37
7284	37
7285	37
7286	37
7287	37
7288	37
7289	37
7290	37
7291	37
7292	37
7293	37
7294	37
7295	37
7296	37
7297	37
7298	37
7299	37
7300	37
7301	37
7302	37
7303	37
7304	37
7305	37
7306	37
7307	37
7308	37
7309	37
7310	37
7311	37
7312	37
7313	37
7314	37
7315	37
7316	37
7317	37
7318	37
7319	37
7320	37
7321	37
7322	37
7323	36
7324	36
7325	36
7326	36
7327	36
7328	36
7329	36
7330	36
7331	36
7332	36
7333	36
7334	36
7335	36
7336	36
7337	36
7338	36
7339	36
7340	36
7341	36
7342	36
7343	36
7344	36
7345	36
7346	36
7347	36
7348	36
7349	36
7350	36
7351	36
7352	36
7353	36
7354	36
7355	36
7356	36
7357	36
7358	36
7359	36
7360	36
7361	36
7362	35
7363	35
7364	35
7365	35
7366	35
7367	35
7368	35
7369	35
7370	35
7371	35
7372	35
7373	35
7374	35
7375	35
7376	35
7377	35
7378	35
7379	35
7380	35
7381	35
7382	35
7383	35
7384	35
7385	35
7386	35
7387	35
7388	35
7389	35
7390	35
7391	35
7392	35
7393	35
7394	35
7395	35
7396	35
7397	35
7398	35
7399	35
7400	35
7401	35
7402	35
7403	35
7404	35
7405	35
7406	35
7407	35
7408	34
7409	34
7410	34
7411	34
7412	34
7413	34
7414	34
7415	34
7416	34
7417	34
7418	34
7419	34
7420	34
7421	34
7422	34
7423	34
7424	34
7425	34
7426	34
7427	34
7428	34
7429	34
7430	34
7431	34
7432	34
7433	34
7434	34
7435	34
7436	34
7437	34
7438	34
7439	34
7440	34
7441	34
7442	34
7443	34
7444	34
7445	34
7446	34
7447	34
7448	34
7449	34
7450	34
7451	34
7452	34
7453	34
7454	34
7455	33
7456	33
7457	33
7458	33
7459	33
7460	33
7461	33
7462	33
7463	33
7464	33
7465	33
7466	33
7467	33
7468	33
7469	33
7470	33
7471	33
7472	33
7473	33
7474	33
7475	33
7476	33
7477	33
7478	33
7479	33
7480	33
7481	33
7482	33
7483	33
7484	33
7485	33
7486	33
7487	33
7488	33
7489	33
7490	33
7491	33
7492	33
7493	33
7494	33
7495	33
7496	33
7497	33
7498	33
7499	33
7500	33
7501	33
7502	33
7503	33
7504	33
7505	33
7506	33
7507	33
7508	33
7509	33
7510	33
7511	33
7512	33
7513	33
7514	33
7515	33
7516	32
7517	32
7518	32
7519	32
7520	32
7521	32
7522	32
7523	32
7524	32
7525	32
7526	32
7527	32
7528	32
7529	32
7530	32
7531	32
7532	32
7533	32
7534	32
7535	32
7536	32
7537	32
7538	32
7539	32
7540	32
7541	32
7542	32
7543	32
7544	32
7545	32
7546	32
7547	32
7548	32
7549	32
7550	32
7551	32
7552	32
7553	32
7554	32
7555	32
7556	32
7557	32
7558	32
7559	32
7560	32
7561	32
7562	32
7563	32
7564	32
7565	32
7566	32
7567	32
7568	32
7569	32
7570	31
7571	31
7572	31
7573	31
7574	31
7575	31
7576	31
7577	31
7578	31
7579	31
7580	31
7581	31
7582	31
7583	31
7584	31
7585	31
7586	31
7587	31
7588	31
7589	31
7590	31
7591	31
7592	31
7593	31
7594	31
7595	31
7596	31
7597	31
7598	31
7599	31
7600	31
7601	31
7602	31
7603	31
7604	31
7605	31
7606	31
7607	31
7608	31
7609	31
7610	31
7611	31
7612	31
7613	31
7614	31
7615	31
7616	31
7617	31
7618	31
7619	31
7620	31
7621	31
7622	31
7623	31
7624	31
7625	31
7626	31
7627	31
7628	31
7629	31
7630	31
7631	31
7632	31
7633	30
7634	30
7635	30
7636	30
7637	30
7638	30
7639	30
7640	30
7641	30
7642	30
7643	30
7644	30
7645	30
7646	30
7647	30
7648	30
7649	30
7650	30
7651	30
7652	30
7653	30
7654	30
7655	30
7656	30
7657	30
7658	30
7659	30
7660	30
7661	30
7662	30
7663	30
7664	30
7665	30
7666	30
7667	30
7668	30
7669	30
7670	30
7671	30
7672	30
7673	30
7674	30
7675	30
7676	30
7677	30
7678	30
7679	30
7680	30
7681	30
7682	30
7683	30
7684	30
7685	30
7686	30
7687	30
7688	30
7689	30
7690	30
7691	30
7692	30
7693	30
7694	30
7695	30
7696	30
7697	30
7698	30
7699	30
7700	30
7701	30
7702	30
7703	29
7704	29
7705	29
7706	29
7707	29
7708	29
7709	29
7710	29
7711	29
7712	29
7713	29
7714	29
7715	29
7716	29
7717	29
7718	29
7719	29
7720	29
7721	29
7722	29
7723	29
7724	29
7725	29
7726	29
7727	29
7728	29
7729	29
7730	29
7731	29
7732	29
7733	29
7734	29
7735	29
7736	29
7737	29
7738	29
7739	29
7740	29
7741	29
7742	29
7743	29
7744	29
7745	29
7746	29
7747	29
7748	29
7749	29
7750	29
7751	29
7752	29
7753	29
7754	29
7755	29
7756	29
7757	29
7758	29
7759	29
7760	29
7761	29
7762	29
7763	29
7764	29
7765	29
7766	29
7767	29
7768	29
7769	29
7770	29
7771	29
7772	29
7773	29
7774	29
7775	29
7776	29
7777	29
7778	29
7779	28
7780	28
7781	28
7782	28
7783	28
7784	28
7785	28
7786	28
7787	28
7788	28
7789	28
7790	28
7791	28
7792	28
7793	28
7794	28
7795	28
7796	28
7797	28
7798	28
7799	28
7800	28
7801	28
7802	28
7803	28
7804	28
7805	28
7806	28
7807	28
7808	28
7809	28
7810	28
7811	28
7812	28
7813	28
7814	28
7815	28
7816	28
7817	28
7818	28
7819	28
7820	28
7821	28
7822	28
7823	28
7824	28
7825	28
7826	28
7827	28
7828	28
7829	28
7830	28
7831	28
7832	28
7833	28
7834	28
7835	28
7836	28
7837	28
7838	28
7839	28
7840	28
7841	28
7842	28
7843	28
7844	28
7845	28
7846	28
7847	28
7848	28
7849	28
7850	28
7851	28
7852	28
7853	28
7854	28
7855	28
7856	28
7857	28
7858	28
7859	28
7860	28
7861	28
7862	28
7863	28
7864	28
7865	28
7866	28
7867	28
7868	28
7869	28
7870	28
7871	28
7872	28
7873	28
7874	28
7875	28
7876	28
7877	28
7878	28
7879	28
7880	28
7881	28
7882	28
7883	28
7884	28
7885	28
7886	27
7887	27
7888	27
7889	27
7890	27
7891	27
7892	27
7893	27
7894	27
7895	27
7896	27
7897	27
7898	27
7899	27
7900	27
7901	27
7902	27
7903	27
7904	27
7905	27
7906	27
7907	27
7908	27
7909	27
7910	27
7911	27
7912	27
7913	27
7914	27
7915	27
7916	27
7917	27
7918	27
7919	27
7920	27
7921	27
7922	27
7923	27
7924	27
7925	27
7926	27
7927	27
7928	27
7929	27
7930	27
7931	27
7932	27
7933	27
7934	27
7935	27
7936	27
7937	27
7938	27
7939	27
7940	27
7941	27
7942	27
7943	27
7944	27
7945	27
7946	27
7947	27
7948	27
7949	27
7950	27
7951	27
7952	27
7953	27
7954	27
7955	27
7956	27
7957	27
7958	27
7959	27
7960	27
7961	27
7962	27
7963	27
7964	27
7965	27
7966	26
7967	26
7968	26
7969	26
7970	26
7971	26
7972	26
7973	26
7974	26
7975	26
7976	26
7977	26
7978	26
7979	26
7980	26
7981	26
7982	26
7983	26
7984	26
7985	26
7986	26
7987	26
7988	26
7989	26
7990	26
7991	26
7992	26
7993	26
7994	26
7995	26
7996	26
7997	26
7998	26
7999	26
8000	26
8001	26
8002	26
8003	26
8004	26
8005	26
8006	26
8007	26
8008	26
8009	26
8010	26
8011	26
8012	26
8013	26
8014	26
8015	26
8016	26
8017	26
8018	26
8019	26
8020	26
8021	26
8022	26
8023	26
8024	26
8025	26
8026	26
8027	26
8028	26
8029	26
8030	26
8031	26
8032	26
8033	26
8034	26
8035	26
8036	26
8037	26
8038	26
8039	26
8040	26
8041	26
8042	26
8043	26
8044	26
8045	26
8046	26
8047	26
8048	26
8049	26
8050	26
8051	26
8052	26
8053	26
8054	26
8055	26
8056	26
8057	26
8058	26
8059	26
8060	26
8061	26
8062	26
8063	26
8064	26
8065	25
8066	25
8067	25
8068	25
8069	25
8070	25
8071	25
8072	25
8073	25
8074	25
8075	25
8076	25
8077	25
8078	25
8079	25
8080	25
8081	25
8082	25
8083	25
8084	25
8085	25
8086	25
8087	25
8088	25
8089	25
8090	25
8091	25
8092	25
8093	25
8094	25
8095	25
8096	25
8097	25
8098	25
8099	25
8100	25
8101	25
8102	25
8103	25
8104	25
8105	25
8106	25
8107	25
8108	25
8109	25
8110	25
8111	25
8112	25
8113	25
8114	25
8115	25
8116	25
8117	25
8118	25
8119	25
8120	25
8121	25
8122	25
8123	25
8124	25
8125	25
8126	25
8127	25
8128	25
8129	25
8130	25
8131	25
8132	25
8133	25
8134	25
8135	25
8136	25
8137	25
8138	25
8139	25
8140	25
8141	25
8142	25
8143	25
8144	25
8145	25
8146	25
8147	25
8148	25
8149	25
8150	25
8151	25
8152	25
8153	25
8154	25
8155	25
8156	25
8157	25
8158	25
8159	25
8160	25
8161	24
8162	24
8163	24
8164	24
8165	24
8166	24
8167	24
8168	24
8169	24
8170	24
8171	24
8172	24
8173	24
8174	24
8175	24
8176	24
8177	24
8178	24
8179	24
8180	24
8181	24
8182	24
8183	24
8184	24
8185	24
8186	24
8187	24
8188	24
8189	24
8190	24
8191	24
8192	24
8193	24
8194	24
8195	24
8196	24
8197	24
8198	24
8199	24
8200	24
8201	24
8202	24
8203	24
8204	24
8205	24
8206	24
8207	24
8208	24
8209	24
8210	24
8211	24
8212	24
8213	24
8214	24
8215	24
8216	24
8217	24
8218	24
8219	24
8220	24
8221	24
8222	24
8223	24
8224	24
8225	24
8226	24
8227	24
8228	24
8229	24
8230	24
8231	24
8232	24
8233	24
8234	24
8235	24
8236	24
8237	24
8238	24
8239	24
8240	24
8241	24
8242	24
8243	24
8244	24
8245	24
8246	24
8247	24
8248	24
8249	24
8250	24
8251	24
8252	24
8253	24
8254	24
8255	24
8256	24
8257	24
8258	24
8259	24
8260	24
8261	24
8262	24
8263	24
8264	24
8265	24
8266	24
8267	24
8268	24
8269	24
8270	24
8271	24
8272	24
8273	24
8274	24
8275	24
8276	24
8277	24
8278	24
8279	24
8280	24
8281	24
8282	24
8283	24
8284	24
8285	23
8286	23
8287	23
8288	23
8289	23
8290	23
8291	23
8292	23
8293	23
8294	23
8295	23
8296	23
8297	23
8298	23
8299	23
8300	23
8301	23
8302	23
8303	23
8304	23
8305	23
8306	23
8307	23
8308	23
8309	23
8310	23
8311	23
8312	23
8313	23
8314	23
8315	23
8316	23
8317	23
8318	23
8319	23
8320	23
8321	23
8322	23
8323	23
8324	23
8325	23
8326	23
8327	23
8328	23
8329	23
8330	23
8331	23
8332	23
8333	23
8334	23
8335	23
8336	23
8337	23
8338	23
8339	23
8340	23
8341	23
8342	23
8343	23
8344	23
8345	23
8346	23
8347	23
8348	23
8349	23
8350	23
8351	23
8352	23
8353	23
8354	23
8355	23
8356	23
8357	23
8358	23
8359	23
8360	23
8361	23
8362	23
8363	23
8364	23
8365	23
8366	23
8367	23
8368	23
8369	23
8370	23
8371	23
8372	23
8373	23
8374	23
8375	23
8376	23
8377	23
8378	23
8379	23
8380	23
8381	23
8382	23
8383	23
8384	23
8385	23
8386	23
8387	23
8388	23
8389	23
8390	23
8391	23
8392	23
8393	23
8394	23
8395	23
8396	23
8397	23
8398	23
8399	23
8400	23
8401	23
8402	23
8403	23
8404	23
8405	23
8406	22
8407	22
8408	22
8409	22
8410	22
8411	22
8412	22
8413	22
8414	22
8415	22
8416	22
8417	22
8418	22
8419	22
8420	22
8421	22
8422	22
8423	22
8424	22
8425	22
8426	22
8427	22
8428	22
8429	22
8430	22
8431	22
8432	22
8433	22
8434	22
8435	22
8436	22
8437	22
8438	22
8439	22
8440	22
8441	22
8442	22
8443	22
8444	22
8445	22
8446	22
8447	22
8448	22
8449	22
8450	22
8451	22
8452	22
8453	22
8454	22
8455	22
8456	22
8457	22
8458	22
8459	22
8460	22
8461	22
8462	22
8463	22
8464	22
8465	22
8466	22
8467	22
8468	22
8469	22
8470	22
8471	22
8472	22
8473	22
8474	22
8475	22
8476	22
8477	22
8478	22
8479	22
8480	22
8481	22
8482	22
8483	22
8484	22
8485	22
8486	22
8487	22
8488	22
8489	22
8490	22
8491	22
8492	22
8493	22
8494	22
8495	22
8496	22
8497	22
8498	22
8499	22
8500	22
8501	22
8502	22
8503	22
8504	22
8505	22
8506	22
8507	22
8508	22
8509	22
8510	22
8511	22
8512	22
8513	22
8514	22
8515	22
8516	22
8517	22
8518	22
8519	22
8520	22
8521	22
8522	22
8523	22
8524	22
8525	22
8526	22
8527	22
8528	22
8529	22
8530	22
8531	22
8532	22
8533	22
8534	22
8535	22
8536	22
8537	21
8538	21
8539	21
8540	21
8541	21
8542	21
8543	21
8544	21
8545	21
8546	21
8547	21
8548	21
8549	21
8550	21
8551	21
8552	21
8553	21
8554	21
8555	21
8556	21
8557	21
8558	21
8559	21
8560	21
8561	21
8562	21
8563	21
8564	21
8565	21
8566	21
8567	21
8568	21
8569	21
8570	21
8571	21
8572	21
8573	21
8574	21
8575	21
8576	21
8577	21
8578	21
8579	21
8580	21
8581	21
8582	21
8583	21
8584	21
8585	21
8586	21
8587	21
8588	21
8589	21
8590	21
8591	21
8592	21
8593	21
8594	21
8595	21
8596	21
8597	21
8598	21
8599	21
8600	21
8601	21
8602	21
8603	21
8604	21
8605	21
8606	21
8607	21
8608	21
8609	21
8610	21
8611	21
8612	21
8613	21
8614	21
8615	21
8616	21
8617	21
8618	21
8619	21
8620	21
8621	21
8622	21
8623	21
8624	21
8625	21
8626	21
8627	21
8628	21
8629	21
8630	21
8631	21
8632	21
8633	21
8634	21
8635	21
8636	21
8637	21
8638	21
8639	21
8640	21
8641	21
8642	21
8643	21
8644	21
8645	21
8646	21
8647	21
8648	21
8649	21
8650	21
8651	21
8652	21
8653	21
8654	21
8655	21
8656	21
8657	21
8658	21
8659	21
8660	21
8661	21
8662	21
8663	21
8664	21
8665	21
8666	21
8667	21
8668	21
8669	21
8670	21
8671	21
8672	21
8673	21
8674	21
8675	21
8676	21
8677	21
8678	21
8679	21
8680	21
8681	21
8682	21
8683	21
8684	21
8685	21
8686	21
8687	21
8688	21
8689	21
8690	21
8691	21
8692	21
8693	21
8694	21
8695	21
8696	20
8697	20
8698	20
8699	20
8700	20
8701	20
8702	20
8703	20
8704	20
8705	20
8706	20
8707	20
8708	20
8709	20
8710	20
8711	20
8712	20
8713	20
8714	20
8715	20
8716	20
8717	20
8718	20
8719	20
8720	20
8721	20
8722	20
8723	20
8724	20
8725	20
8726	20
8727	20
8728	20
8729	20
8730	20
8731	20
8732	20
8733	20
8734	20
8735	20
8736	20
8737	20
8738	20
8739	20
8740	20
8741	20
8742	20
8743	20
8744	20
8745	20
8746	20
8747	20
8748	20
8749	20
8750	20
8751	20
8752	20
8753	20
8754	20
8755	20
8756	20
8757	20
8758	20
8759	20
8760	20
8761	20
8762	20
8763	20
8764	20
8765	20
8766	20
8767	20
8768	20
8769	20
8770	20
8771	20
8772	20
8773	20
8774	20
8775	20
8776	20
8777	20
8778	20
8779	20
8780	20
8781	20
8782	20
8783	20
8784	20
8785	20
8786	20
8787	20
8788	20
8789	20
8790	20
8791	20
8792	20
8793	20
8794	20
8795	20
8796	20
8797	20
8798	20
8799	20
8800	20
8801	20
8802	20
8803	20
8804	20
8805	20
8806	20
8807	20
8808	20
8809	20
8810	20
8811	20
8812	20
8813	20
8814	20
8815	20
8816	20
8817	20
8818	20
8819	20
8820	20
8821	20
8822	20
8823	20
8824	20
8825	20
8826	20
8827	20
8828	20
8829	20
8830	20
8831	20
8832	20
8833	20
8834	20
8835	20
8836	20
8837	20
8838	20
8839	20
8840	20
8841	20
8842	20
8843	20
8844	20
8845	20
8846	20
8847	20
8848	20
8849	20
8850	20
8851	20
8852	19
8853	19
8854	19
8855	19
8856	19
8857	19
8858	19
8859	19
8860	19
8861	19
8862	19
8863	19
8864	19
8865	19
8866	19
8867	19
8868	19
8869	19
8870	19
8871	19
8872	19
8873	19
8874	19
8875	19
8876	19
8877	19
8878	19
8879	19
8880	19
8881	19
8882	19
8883	19
8884	19
8885	19
8886	19
8887	19
8888	19
8889	19
8890	19
8891	19
8892	19
8893	19
8894	19
8895	19
8896	19
8897	19
8898	19
8899	19
8900	19
8901	19
8902	19
8903	19
8904	19
8905	19
8906	19
8907	19
8908	19
8909	19
8910	19
8911	19
8912	19
8913	19
8914	19
8915	19
8916	19
8917	19
8918	19
8919	19
8920	19
8921	19
8922	19
8923	19
8924	19
8925	19
8926	19
8927	19
8928	19
8929	19
8930	19
8931	19
8932	19
8933	19
8934	19
8935	19
8936	19
8937	19
8938	19
8939	19
8940	19
8941	19
8942	19
8943	19
8944	19
8945	19
8946	19
8947	19
8948	19
8949	19
8950	19
8951	19
8952	19
8953	19
8954	19
8955	19
8956	19
8957	19
8958	19
8959	19
8960	19
8961	19
8962	19
8963	19
8964	19
8965	19
8966	19
8967	19
8968	19
8969	19
8970	19
8971	19
8972	19
8973	19
8974	19
8975	19
8976	19
8977	19
8978	19
8979	19
8980	19
8981	19
8982	19
8983	19
8984	19
8985	19
8986	19
8987	19
8988	19
8989	19
8990	19
8991	19
8992	19
8993	19
8994	19
8995	19
8996	19
8997	19
8998	19
8999	19
9000	19
9001	19
9002	19
9003	19
9004	19
9005	19
9006	19
9007	19
9008	19
9009	19
9010	19
9011	19
9012	19
9013	19
9014	19
9015	19
9016	19
9017	19
9018	19
9019	19
9020	19
9021	19
9022	19
9023	19
9024	19
9025	19
9026	19
9027	19
9028	19
9029	19
9030	19
9031	19
9032	18
9033	18
9034	18
9035	18
9036	18
9037	18
9038	18
9039	18
9040	18
9041	18
9042	18
9043	18
9044	18
9045	18
9046	18
9047	18
9048	18
9049	18
9050	18
9051	18
9052	18
9053	18
9054	18
9055	18
9056	18
9057	18
9058	18
9059	18
9060	18
9061	18
9062	18
9063	18
9064	18
9065	18
9066	18
9067	18
9068	18
9069	18
9070	18
9071	18
9072	18
9073	18
9074	18
9075	18
9076	18
9077	18
9078	18
9079	18
9080	18
9081	18
